"SITEYR","Year","StreamName","Northing83","Easting83","Latitude83","Longitude8","Long83","MDE6Digit","MDE6Name","Basin","MDE8Digit","MDE8Name","SHEDNUM","DNR12DIG","CountyName","CountyCode","BIBIStrata","FIBIStrata","DIST","UTM17N_LON","UTM17N_LAT","UTM18N_LAT","UTM18N_LON","AlbersX","AlbersY"
"COCA-210-N-2003",2003,"MUDDY BRANCH",154556.9,374486.9,39.058638,77.294776,"-77.294776","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0848","021402020848","Montgomery","MO","HIGHLAND","HIGHLAND",13.5344841162,820636,4329820,0,0,1593328.46602,1938793.69404
"COCA-307-N-2003",2003,"HORSEPEN BRANCH",156116.2,364254,39.072327,77.413086,"-77.413086","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0850","021402020850","Montgomery","MO","HIGHLAND","HIGHLAND",27.9454191218,810344,4330910,0,0,1583092.49651,1938308.67112
"COCA-308-N-2003",2003,"WATTS BRANCH",152801.6,377051.1,39.042897,77.265091,"-77.265091","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0846","021402020846","Montgomery","MO","HIGHLAND","HIGHLAND",14.3348645427,823252,4328190,0,0,1596174.05693,1937581.06025
"FR-B-046-127-96",1996,"LITTLE CATOCTIN CREEK UT1",204383.5,355960,39.506711,77.51206,"-77.51206","021403","Middle Potomac River","MP","02140305","Catoctin Creek","0217","021403050217","Frederick","FR","HIGHLAND","COLD",17.3887196511,799902,4378800,0,0,1565275.4836,1984397.84755
"FR-B-065-111-96",1996,"WILES BRANCH",198054.2,352851.3,39.449541,77.547763,"-77.547763","021403","Middle Potomac River","MP","02140305","Catoctin Creek","0215","021403050215","Frederick","FR","HIGHLAND","HIGHLAND",13.8956973714,797083,4372360,0,0,1563598.36992,1977575.54039
"FR-B-076-118-96",1996,"LITTLE CATOCTIN CREEK UT1",186774.5,346740.1,39.347593,77.617872,"-77.617872","021403","Middle Potomac River","MP","02140301","Potomac River FR Cnty","0208","021403010208","Frederick","FR","HIGHLAND","HIGHLAND",-9999,791455,4360800,0,0,1559804.43297,1965152.91889
"FR-B-085-212-96",1996,"CATOCTIN CREEK",202496.4,350891.8,39.489443,77.57085,"-77.57085","021403","Middle Potomac River","MP","02140305","Catoctin Creek","0218","021403050218","Frederick","FR","HIGHLAND","HIGHLAND",19.0847926342,794928,4376700,0,0,1560808.74192,1981568.63442
"FR-B-091-105-96",1996,"None",192273.03,355683.5,39.397619,77.514481,"-77.514481","021403","Middle Potomac River","MP","02140305","Catoctin Creek","0213","021403050213","Frederick","FR","HIGHLAND","HIGHLAND",-9999,800157,4366700,0,0,1567423.82203,1972436.17987
"FR-B-164-137-96",1996,"MIDDLE CREEK",217052.4,354687.9,39.620748,77.527702,"-77.527702","021403","Middle Potomac River","MP","02140305","Catoctin Creek","0221","021403050221","Frederick","FR","HIGHLAND","COLD",17.0612488261,798045,4391420,0,0,1561542.65646,1996718.94343
"FR-P-168-218-96",1996,"TUSCARORA CREEK",184359.1,359441.7,39.326519,77.470379,"-77.470379","021403","Middle Potomac River","MP","02140301","Potomac River FR Cnty","0211","021403010211","Frederick","FR","HIGHLAND","HIGHLAND",33.4810613849,804260,4358990,0,0,1572721.90252,1965352.04211
"FR-P-263-311-96",1996,"TUSCARORA CREEK",179211.8,357982.4,39.280087,77.486984,"-77.486984","021403","Middle Potomac River","MP","02140301","Potomac River FR Cnty","0211","021403010211","Frederick","FR","HIGHLAND","HIGHLAND",14.7461177023,803025,4353730,0,0,1572341.35126,1959925.71939
"FR-P-290-121-96",1996,"TUSCARORA CREEK UT1",181164.4,356606.8,39.297607,77.503052,"-77.503052","021403","Middle Potomac River","MP","02140301","Potomac River FR Cnty","0211","021403010211","Frederick","FR","HIGHLAND","HIGHLAND",25.3209364953,801574,4355660,0,0,1570617.81004,1961625.67175
"FR-P-354-321-96",1996,"TUSCARORA CREEK",176296.4,358338.1,39.253843,77.482683,"-77.482683","021403","Middle Potomac River","MP","02140301","Potomac River FR Cnty","0211","021403010211","Frederick","FR","HIGHLAND","HIGHLAND",41.2092664382,803559,4350840,0,0,1573285.20362,1957070.51149
"GWPY-101-N-2004",2004,"MINE RUN BRANCH UT1 (VA)",148100,377527,39.000557,77.259439,"-77.259439","None","None","None","None","None","None","None","None","None","NON_MD","NON_MD",5.28298950643,823953,4323500,0,0,1597566.72348,1933004.32826
"GWPY-103-N-2004",2004,"TURKEY RUN (VA)",143855,386326,38.962499,77.157775,"-77.157775","None","None","None","None","None","None","None","None","None","NON_MD","NON_MD",11.2400119369,832944,4319640,0,0,1606965.74298,1930534.75935
"GWPY-104-N-2004",2004,"POTOMAC RIVER UT (VA)",143950,384930,38.963332,77.173884,"-77.173884","None","None","None","None","None","None","None","None","None","NON_MD","NON_MD",4.31462446906,831537,4319680,0,0,1605584.43929,1930356.91882
"GWPY-201-N-2004",2004,"MINE RUN BRANCH (VA)",148069,377502,39.000277,77.259727,"-77.259727","None","None","None","None","None","None","None","None","None","NON_MD","NON_MD",1.29622368475,823925,4323470,0,0,1597544.39848,1932968.22597
"GWPY-205-N-2004",2004,"MINE RUN BRANCH (VA)",148038,377550,38.999999,77.259172,"-77.259172","None","None","None","None","None","None","None","None","None","NON_MD","NON_MD",17.3509158446,823986,4323450,0,0,1597606.7957,1932961.64254
"GWPY-212-N-2004",2004,"LITTLE FALLS BRANCH",141167,389789,38.938331,77.117778,"-77.117778","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0844","021402020844","Montgomery","MO","EPIEDMONT","EPIEDMONT",2.8297122754,836512,4317100,0,0,1610852.85298,1928556.94513
"GWPY-301-N-2004",2004,"CABIN JOHN CREEK",144902,387194,38.971943,77.147779,"-77.147779","021402","Washington Metro Potomac River","PW","02140207","Cabin John Creek","0841","021402070841","Montgomery","MO","EPIEDMONT","EPIEDMONT",23.3279003966,833736,4320710,0,0,1607570.30761,1931727.26431
"MO-P-001-214-97",1997,"WATTS BRANCH",158033.7,385107.1,39.090202,77.172147,"-77.172147","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0846","021402020846","Montgomery","MO","HIGHLAND","HIGHLAND",53.8521850474,831045,4333800,0,0,1602879.37717,1944349.70948
"MO-P-014-107-97",1997,"POTOMAC RIVER UT6",165328.5,355381.1,39.154903,77.516223,"-77.516223","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0852","021402020852","Montgomery","MO","HIGHLAND","HIGHLAND",6.73388381181,801046,4339740,0,0,1572608.08246,1945683.58021
"MO-P-016-227-97",1997,"BROAD RUN UT1",165172.5,362388.5,39.153827,77.435143,"-77.435143","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0851","021402020851","Montgomery","MO","HIGHLAND","HIGHLAND",14.517166906,808044,4339910,0,0,1579426.45865,1946917.45754
"MO-P-024-307-97",1997,"LITTLE SENECA CREEK",170760.3,376358.6,39.204649,77.273712,"-77.273712","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0859","021402080859","Montgomery","MO","HIGHLAND","HIGHLAND",50.5174550443,821742,4346140,0,0,1591792.18335,1955310.57915
"MO-P-024-315-97",1997,"LITTLE SENECA CREEK",170817.6,376493.3,39.205169,77.272154,"-77.272154","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0859","021402080859","Montgomery","MO","HIGHLAND","HIGHLAND",-9999,821910,4346170,0,0,1591898.49883,1955380.58809
"MO-P-064-328-97",1997,"LITTLE MONOCACY RIVER",171944.2,362181.5,39.214815,77.437913,"-77.437913","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0853","021402020853","Montgomery","MO","HIGHLAND","HIGHLAND",8.85237894572,807555,4346670,0,0,1577825.88705,1953531.61695
"MO-P-082-124-97",1997,"OLD FARM CREEK",154157.2,388322.7,39.055331,77.134912,"-77.134912","021402","Washington Metro Potomac River","PW","02140207","Cabin John Creek","0841","021402070841","Montgomery","MO","EPIEDMONT","EPIEDMONT",16.037145249,834465,4330020,0,0,1606817.38877,1941110.67435
"MO-P-091-204-97",1997,"MUDDY BRANCH",160087.4,379849.3,39.108597,77.232983,"-77.232983","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0848","021402020848","Montgomery","MO","HIGHLAND","HIGHLAND",21.1402981285,825721,4335590,0,0,1597390.70974,1945322.79793
"MO-P-102-308-97",1997,"DRY SENECA CREEK",158532.8,369981.6,39.094311,77.347004,"-77.347004","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0855","021402080855","Montgomery","MO","HIGHLAND","HIGHLAND",41.0558249647,815904,4333590,0,0,1588107.41073,1941824.44935
"MO-P-108-123-97",1997,"WATTS BRANCH UT1",158451.3,384221.6,39.093948,77.182392,"-77.182392","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0846","021402020846","Montgomery","MO","HIGHLAND","HIGHLAND",7.54491501589,830180,4334140,0,0,1601979.12956,1944560.05397
"MO-P-128-118-97",1997,"BUCKLODGE BRANCH UT1 UT1",170744.3,368884.6,39.204271,77.360242,"-77.360242","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0858","021402080858","Montgomery","MO","HIGHLAND","HIGHLAND",20.518686724,814294,4345780,0,0,1584564.04643,1953662.57957
"MO-P-129-114-97",1997,"LITTLE SENECA CREEK UT2",165665.5,374173.5,39.158695,77.298817,"-77.298817","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0859","021402080859","Montgomery","MO","HIGHLAND","HIGHLAND",1.74517942418,819821,4340920,0,0,1590783.69055,1949726.98785
"MO-P-129-119-97",1997,"LITTLE SENECA CREEK UT2",166161.4,372667.5,39.163116,77.316262,"-77.316262","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0859","021402080859","Montgomery","MO","HIGHLAND","HIGHLAND",16.2528055419,818308,4341350,0,0,1589236.36256,1949925.25535
"MO-P-129-131-97",1997,"LITTLE SENECA CREEK UT2",165509.2,373376.2,39.157263,77.308036,"-77.308036","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0859","021402080859","Montgomery","MO","HIGHLAND","HIGHLAND",40.1239076805,819034,4340680,0,0,1590050.81975,1949374.78843
"MO-P-159-110-97",1997,"GUNNERS BRANCH",168438.4,379239.9,39.183807,77.240283,"-77.240283","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0860","021402080860","Montgomery","MO","HIGHLAND","HIGHLAND",-9999,824768,4343910,0,0,1595089.7131,1953428.7018
"MO-P-182-325-97",1997,"CABIN JOHN CREEK",149194.5,385493,39.010584,77.167499,"-77.167499","021402","Washington Metro Potomac River","PW","02140207","Cabin John Creek","0841","021402070841","Montgomery","MO","EPIEDMONT","EPIEDMONT",61.5351367907,831914,4324910,0,0,1605128.75365,1935625.85788
"MO-P-190-302-97",1997,"DRY SENECA CREEK",159747.8,368440.3,39.105201,77.364877,"-77.364877","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0855","021402080855","Montgomery","MO","HIGHLAND","HIGHLAND",41.7855879636,814312,4334770,0,0,1586364.7493,1942754.73885
"MO-P-206-311-97",1997,"BROAD RUN",162418.6,359610.2,39.128897,77.467122,"-77.467122","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0851","021402020851","Montgomery","MO","HIGHLAND","HIGHLAND",44.198695106,805375,4337060,0,0,1577263.91798,1943674.72423
"MO-P-251-115-97",1997,"LITTLE MONOCACY RIVER UT1",172661.5,368403,39.221523,77.365907,"-77.365907","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0853","021402020853","Montgomery","MO","HIGHLAND","HIGHLAND",-9999,813738,4347650,0,0,1583701.51278,1955489.87667
"MO-P-276-211-97",1997,"WILDCAT BRANCH",172422.7,381193.9,39.219741,77.217777,"-77.217777","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0865","021402080865","Montgomery","MO","HIGHLAND","HIGHLAND",7.41235069101,826535,4347980,0,0,1596235.92632,1957792.10312
"MO-P-311-112-97",1997,"DRY SENECA CREEK",168490.9,366431.3,39.183882,77.388534,"-77.388534","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0856","021402080856","Montgomery","MO","HIGHLAND","HIGHLAND",14.8449144357,811955,4343380,0,0,1582717.07273,1950981.27254
"MO-P-333-207-97",1997,"GREAT SENECA CREEK",173022,382991,39.225176,77.196981,"-77.196981","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0866","021402080866","Montgomery","MO","HIGHLAND","HIGHLAND",12.906930985,828304,4348670,0,0,1597858.05149,1958749.19458
"MO-P-333-224-97",1997,"GREAT SENECA CREEK",172698,382585.9,39.222249,77.201664,"-77.201664","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0866","021402080866","Montgomery","MO","HIGHLAND","HIGHLAND",-9999,827927,4348320,0,0,1597523.76834,1958415.1816
"MO-P-366-212-97",1997,"TEN MILE CREEK",173227.6,373152.7,39.226781,77.310926,"-77.310926","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0861","021402080861","Montgomery","MO","HIGHLAND","HIGHLAND",35.2329794942,818431,4348430,0,0,1588241.63761,1956996.66027
"MO-P-428-106-97",1997,"LITTLE SENECA CREEK UT1",171135.5,376176.3,39.208024,77.275836,"-77.275836","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0859","021402080859","Montgomery","MO","HIGHLAND","HIGHLAND",41.1914054473,821618,4346490,0,0,1591663.03318,1955556.3964
"MO-P-436-226-97",1997,"HORSEPEN BRANCH UT2 UT1",157360.2,365814.1,39.083595,77.39512,"-77.39512","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0850","021402020850","Montgomery","MO","HIGHLAND","HIGHLAND",38.7018100654,811790,4332250,0,0,1584295.23226,1939864.34903
"MO-P-445-318-97",1997,"GREAT SENECA CREEK",171615.3,382259.5,39.21249,77.205416,"-77.205416","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0860","021402080860","Montgomery","MO","HIGHLAND","HIGHLAND",-9999,827648,4347220,0,0,1597461.04111,1957288.22779
"MO-P-468-109-97",1997,"MAGRUDER BRANCH",179243.6,382228.9,39.281202,77.20597,"-77.20597","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0866","021402080866","Montgomery","MO","HIGHLAND","HIGHLAND",23.276154235,827252,4354850,0,0,1595823.86772,1964735.49154
"MO-P-474-317-97",1997,"LITTLE SENECA CREEK",164260.4,370993.3,39.145938,77.335552,"-77.335552","021402","Washington Metro Potomac River","PW","02140208","Seneca Creek","0859","021402080859","Montgomery","MO","HIGHLAND","HIGHLAND",48.0794864257,816655,4339360,0,0,1587931.86776,1947694.50947
"MO-P-478-312-97",1997,"CABIN JOHN CREEK",145036.7,386936.6,38.973153,77.150752,"-77.150752","021402","Washington Metro Potomac River","PW","02140207","Cabin John Creek","0841","021402070841","Montgomery","MO","EPIEDMONT","EPIEDMONT",-9999,833496,4320850,0,0,1607433.89426,1931871.08068
"MO-P-478-316-97",1997,"CABIN JOHN CREEK",144575.58,387001.01,38.969,77.15,"-77.15","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0845","021402070845","Montgomery","MO","EPIEDMONT","EPIEDMONT",-9999,833576,4320390,0,0,1607745.97014,1931546.43158
"MO-P-480-326-97",1997,"CABIN JOHN CREEK",146231.2,386149.9,38.983901,77.159855,"-77.159855","021402","Washington Metro Potomac River","PW","02140207","Cabin John Creek","0841","021402070841","Montgomery","MO","EPIEDMONT","EPIEDMONT",-9999,832657,4322010,0,0,1606400.99072,1932870.48623
"MO-P-481-101-97",1997,"POTOMAC RIVER UT7",170134.3,360279.6,39.198428,77.45983,"-77.45983","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0852","021402020852","Montgomery","MO","HIGHLAND","HIGHLAND",16.309209481,805746,4344780,0,0,1576411.53599,1951419.6823
"MO-P-496-215-97",1997,"BROAD RUN UT2 UT1",162896.2,359041.1,39.133172,77.473733,"-77.473733","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0851","021402020851","Montgomery","MO","HIGHLAND","HIGHLAND",42.8421173658,804788,4337440,0,0,1576629.78853,1943965.78427
"MO-P-501-105-97",1997,"CABIN JOHN CREEK UT1",150882.1,383295.1,39.025747,77.192918,"-77.192918","021402","Washington Metro Potomac River","PW","02140207","Cabin John Creek","0841","021402070841","Montgomery","MO","EPIEDMONT","EPIEDMONT",14.8681715,829580,4326530,0,0,1602626.76262,1936887.30127
"MO-P-514-116-97",1997,"BROAD RUN UT1",165496.8,362595.7,39.156757,77.432763,"-77.432763","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0851","021402020851","Montgomery","MO","HIGHLAND","HIGHLAND",16.5481797709,808242,4340250,0,0,1579565.72462,1947290.53209
"NCRW-107-N-2004",2004,"ISRAEL CREEK",184676,341105,39.32833,77.683061,"-77.683061","021403","Middle Potomac River","MP","02140301","Potomac River FR Cnty","0207","021403010207","Washington","WA","HIGHLAND","HIGHLAND",2.72146768515,785917,4358460,0,0,1554863.55896,1962017.88123
"NCRW-112-N-2004",2004,"TURKEY RUN (VA)",144040,386398,38.964166,77.156948,"-77.156948","None","None","None","None","None","None","None","None","None","NON_MD","NON_MD",8.48537453412,833002,4319820,0,0,1606993.44147,1930727.33741
"NCRW-201-N-2004",2004,"WOLFTRAP CREEK (VA)",141473,376641,38.940837,77.269442,"-77.269442","None","None","None","None","None","None","None","None","None","NON_MD","NON_MD",43.7184241439,823310,4316830,0,0,1597980.43445,1926307.29539
"NCRW-208-N-2004",2004,"CABIN BRANCH UT1",158312,360422,39.091942,77.457496,"-77.457496","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0849","021402020849","Montgomery","MO","HIGHLAND","HIGHLAND",35.0545063029,806429,4332950,0,0,1578942.7776,1939739.15365
"NCRW-211-N-2004",2004,"MINE RUN BRANCH (VA)",148007,377767,38.999726,77.256665,"-77.256665","None","None","None","None","None","None","None","None","None","NON_MD","NON_MD",7.33645882778,824188,4323420,0,0,1597808.87085,1932965.96021
"NCRW-309-N-2004",2004,"MUDDY BRANCH",155232,374422,39.064718,77.295551,"-77.295551","021402","Washington Metro Potomac River","PW","02140202","Potomac River MO Cnty","0848","021402020848","Montgomery","MO","HIGHLAND","HIGHLAND",20.4301925218,820512,4330480,0,0,1593102.52978,1939436.02435
"PRFR-101-R-2004",2004,"TUSCARORA CREEK UT3",179013.3,358523.6,39.278325,77.4807,"-77.4807","021403","Middle Potomac River","MP","02140301","Potomac River FR Cnty","0211","021403010211","Frederick","FR","HIGHLAND","HIGHLAND",14.6570458213,803598,4353570,0,0,1572926.68741,1959851.36412
"PRFR-102-R-2004",2004,"TUSCARORA CREEK UT2 UT1",185489.9,358749.1,39.336672,77.47848,"-77.47848","021403","Middle Potomac River","MP","02140301","Potomac River FR Cnty","0211","021403010211","Frederick","FR","HIGHLAND","HIGHLAND",39.4899271608,803556,4360080,0,0,1571862.43262,1966326.71272
"PRFR-103-R-2004",2004,"ISRAEL CREEK",192102.7,342835.3,39.395338,77.66362,"-77.66362","021403","Middle Potomac River","MP","02140301","Potomac River FR Cnty","0207","021403010207","Washington","WA","HIGHLAND","HIGHLAND",-9999,787322,4365960,0,0,1555123.89488,1969723.27804
"PRFR-108-R-2004",2004,"POTOMAC RIVER UT26",185659.4,343363.8,39.337337,77.656946,"-77.656946","021403","Middle Potomac River","MP","02140301","Potomac River FR Cnty","0208","021403010208","Frederick","FR","HIGHLAND","HIGHLAND",16.5803450917,788129,4359560,0,0,1556854.72165,1963452.49363
"PRFR-112-R-2004",2004,"LITTLE CATOCTIN CREEK UT2",186543.9,344019.4,39.345346,77.649415,"-77.649415","021403","Middle Potomac River","MP","02140301","Potomac River FR Cnty","0208","021403010208","Frederick","FR","HIGHLAND","HIGHLAND",33.8769158924,788770,4360490,0,0,1557335.39043,1964472.14239
